매출일,영업소,영업담당,기간,전표번호,상품코드,상품명,대분류,중분류,소분류,거래처코드,거래처명,매출수량,매출금액,매출이익,단가
2025-04-12,대구,최수진,31,601304,868131,식재료냄비24cm,냄비,식재료냄비,24cm,3017,송야기업,1,40700,6105,40700
2025-09-02,대구,임동현,31,33084,613410,볶음냄비28cm,냄비,볶음냄비,28cm,3003,밀양서비스,3,42000,6300,14000
2025-09-02,대구,강서연,31,986630,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,3017,송야기업,19,452200,67830,23800
2025-09-02,대구,정민호,31,304794,448664,계란말이,프라이팬,계란말이,,3017,송야기업,19,1168500,175275,61500
2025-01-16,대구,김민수,31,881456,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,3016,대구산업,2,23600,3540,11800
2025-01-16,대구,최수진,31,817899,320252,P오일포트1.2L,포트,P오일포트,1.2L,3006,수도상사,2,89000,13350,44500
2025-01-16,대구,김태호,31,891911,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,3006,수도상사,1,18800,2820,18800
2025-01-16,대구,박지훈,31,617433,677692,P계란말이,프라이팬,P계란말이,,3009,등정기업,1,40900,6135,40900
2025-01-16,대구,정민호,31,922867,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3009,등정기업,2,85800,12870,42900
2025-01-16,대구,박지훈,31,942696,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3006,수도상사,10,429000,64350,42900
2025-03-18,대구,이영희,31,434216,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,3018,소궁서비스,19,1170400,175560,61600
2025-03-18,대구,박지훈,31,831974,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,3023,정택상사,5,308000,46200,61600
2025-03-18,대구,이영희,31,169636,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,3023,정택상사,5,192500,28875,38500
2025-03-18,대구,최수진,31,971304,479335,N프라이팬24cm,프라이팬,N프라이팬,24cm,3018,소궁서비스,19,397100,59565,20900
2025-03-18,대구,김민수,31,597476,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,3031,성남식당,9,346500,51975,38500
2025-03-18,대구,최수진,31,849566,311907,N계란말이中,프라이팬,N계란말이中,,3022,전상기획,3,146700,22005,48900
2025-03-18,대구,최수진,31,434473,479335,N프라이팬24cm,프라이팬,N프라이팬,24cm,3022,전상기획,3,62700,9405,20900
2025-12-12,대구,김민수,31,456016,613410,볶음냄비28cm,냄비,볶음냄비,28cm,3006,수도상사,19,266000,39900,14000
2025-08-09,대구,한소영,31,36597,695958,철계란,기타,철계란,,3015,전천서비스,2,137000,20550,68500
2025-08-09,대구,이영희,31,294800,970492,가벼운프라이팬26cm,프라이팬,가벼운프라이팬,26cm,3011,가납기획,1,27100,4065,27100
2025-08-09,대구,이영희,31,583368,928344,가벼운볶음팬22cm,프라이팬,가벼운볶음팬,22cm,3011,가납기획,2,43400,6510,21700
2025-08-09,대구,한소영,31,461776,677692,P계란말이,프라이팬,P계란말이,,3011,가납기획,1,40900,6135,40900
2025-01-03,대구,이영희,31,963453,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,3007,청주식당,1,45400,6810,45400
2025-01-03,대구,이영희,31,510567,320252,P오일포트1.2L,포트,P오일포트,1.2L,3001,수원상사,49,2180500,327075,44500
2025-01-03,대구,정민호,31,547537,171673,P오일포트1.6L,포트,P오일포트,1.6L,3001,수원상사,4,41200,6180,10300
