매출일,영업소,영업담당,기간,전표번호,상품코드,상품명,대분류,중분류,소분류,거래처코드,거래처명,매출수량,매출금액,매출이익,단가
2025-07-17,부산,최수진,30,804821,101582,P한손튀김냄비20cm,냄비,P한손튀김냄비,20cm,5001,수원상사,4,256800,38520,64200
2025-07-17,부산,박지훈,30,379959,41304,SS튀김배트M,기타,SS튀김배트M,,5001,수원상사,5,106500,15975,21300
2025-07-17,부산,김민수,30,449252,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5016,대구산업,5,235000,35250,47000
2025-07-17,부산,박지훈,30,558134,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,5006,수도상사,4,181600,27240,45400
2025-07-17,부산,박지훈,30,498428,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5020,사전기획,5,235000,35250,47000
2025-07-17,부산,박지훈,30,495232,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,5020,사전기획,23,662400,99360,28800
2025-07-17,부산,김민수,30,856402,448664,계란말이,프라이팬,계란말이,,5007,청주식당,23,1414500,212175,61500
2025-07-17,부산,박지훈,30,347816,883242,계란말이,프라이팬,계란말이,,5007,청주식당,6,343200,51480,57200
2025-07-17,부산,정민호,30,556928,320252,P오일포트1.2L,포트,P오일포트,1.2L,5003,밀양서비스,6,267000,40050,44500
2025-07-17,부산,박지훈,30,437143,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,5025,영주맛집,4,190000,28500,47500
2025-07-17,부산,이영희,30,341542,853595,P계란후라이커버16-18cm,기타,P계란후라이커버,16-18cm,5008,상마사무소,4,96800,14520,24200
2025-07-17,부산,최수진,30,837421,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5008,상마사무소,5,235000,35250,47000
2025-07-17,부산,이영희,30,765711,677692,P계란말이,프라이팬,P계란말이,,5008,상마사무소,5,204500,30675,40900
2025-07-17,부산,박지훈,30,63537,254914,프라이팬26cm,프라이팬,프라이팬,26cm,5009,등정기업,4,202800,30420,50700
2025-07-17,부산,김민수,30,746277,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,5009,등정기업,5,330500,49575,66100
2025-07-17,부산,이영희,30,761121,448664,계란말이,프라이팬,계란말이,,5013,지본산업,23,1414500,212175,61500
2025-07-17,부산,임동현,30,218776,264751,SP계란후라이,프라이팬,SP계란후라이,,5017,송야기업,6,112800,16920,18800
2025-08-31,부산,김민수,30,15866,266272,프라이팬24cm,프라이팬,프라이팬,24cm,5011,가납기획,5,108000,16200,21600
2025-08-31,부산,이영희,30,592999,883242,계란말이,프라이팬,계란말이,,5011,가납기획,5,286000,42900,57200
2025-08-31,부산,조현우,30,989614,868131,식재료냄비24cm,냄비,식재료냄비,24cm,5011,가납기획,20,814000,122100,40700
2025-08-31,부산,정민호,30,952301,651031,식재료냄비22cm,냄비,식재료냄비,22cm,5011,가납기획,10,429000,64350,42900
2025-12-12,부산,김민수,30,588839,173386,P불소오일포트,포트,P불소오일포트,,5011,가납기획,6,155400,23310,25900
2025-12-12,부산,박지훈,30,918641,173386,P불소오일포트,포트,P불소오일포트,,5011,가납기획,4,103600,15540,25900
2025-12-12,부산,강서연,30,367771,51830,P볶음냄비28cm,냄비,P볶음냄비,28cm,5011,가납기획,4,276400,41460,69100
2025-12-12,부산,이영희,30,188660,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,5028,강기상점,13,374400,56160,28800
2025-08-29,부산,김태호,30,365915,853595,P계란후라이커버16-18cm,기타,P계란후라이커버,16-18cm,5001,수원상사,4,96800,14520,24200
2025-08-29,부산,강서연,30,919593,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5001,수원상사,57,2679000,401850,47000
2025-08-29,부산,김민수,30,300114,716102,P프라이팬20cm,프라이팬,P프라이팬,20cm,5001,수원상사,4,264000,39600,66000
2025-08-29,부산,강서연,30,948752,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,5001,수원상사,5,75500,11325,15100
2025-08-29,부산,김민수,30,259351,181175,온도계포함튀김냄비21cm,냄비,온도계포함튀김냄비,21cm,5001,수원상사,20,808000,121200,40400
2025-08-29,부산,임동현,30,765308,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,5016,대구산업,6,112800,16920,18800
2025-08-29,부산,박지훈,30,43796,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,5016,대구산업,8,528800,79320,66100
2025-08-29,부산,최수진,30,710607,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5006,수도상사,4,188000,28200,47000
2025-08-29,부산,강서연,30,899807,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,5006,수도상사,4,75200,11280,18800
2025-08-29,부산,이영희,30,54011,266272,프라이팬24cm,프라이팬,프라이팬,24cm,5006,수도상사,4,86400,12960,21600
2025-08-29,부산,강서연,30,165358,150987,Q프라이팬26cm,프라이팬,Q프라이팬,26cm,5007,청주식당,6,114600,17190,19100
2025-08-29,부산,이영희,30,978605,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,5012,산천사무소,13,374400,56160,28800
2025-08-29,부산,김민수,30,609233,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,5008,상마사무소,5,249000,37350,49800
2025-08-29,부산,김태호,30,467899,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,5008,상마사무소,4,264400,39660,66100
2025-08-29,부산,정민호,30,581362,264751,SP계란후라이,프라이팬,SP계란후라이,,5009,등정기업,5,94000,14100,18800
2025-08-29,부산,한소영,30,807955,868131,식재료냄비24cm,냄비,식재료냄비,24cm,5013,지본산업,5,203500,30525,40700
2025-08-29,부산,이영희,30,68342,677692,P계란말이,프라이팬,P계란말이,,5017,송야기업,7,286300,42945,40900
2025-11-26,부산,이영희,30,200417,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,5011,가납기획,5,237500,35625,47500
2025-11-26,부산,최수진,30,561703,173386,P불소오일포트,포트,P불소오일포트,,5011,가납기획,5,129500,19425,25900
2025-11-26,부산,김민수,30,952994,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5011,가납기획,5,235000,35250,47000
2025-07-01,부산,김태호,30,577083,695958,철계란,기타,철계란,,5013,지본산업,6,411000,61650,68500
2025-07-01,부산,이영희,30,441846,804555,프라이팬28cm,프라이팬,프라이팬,28cm,5013,지본산업,4,279200,41880,69800
2025-12-11,부산,정민호,30,521036,613410,볶음냄비28cm,냄비,볶음냄비,28cm,5003,밀양서비스,23,322000,48300,14000
2025-12-11,부산,김태호,30,642624,448664,계란말이,프라이팬,계란말이,,5017,송야기업,23,1414500,212175,61500
2025-12-11,부산,임동현,30,405826,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,5017,송야기업,23,662400,99360,28800
2025-01-05,부산,박지훈,30,504027,320252,P오일포트1.2L,포트,P오일포트,1.2L,5001,수원상사,15,667500,100125,44500
2025-01-05,부산,이영희,30,209793,184817,P중화국자,국자,P중화국자,,5001,수원상사,13,583700,87555,44900
2025-01-05,부산,최수진,30,856907,677692,P계란말이,프라이팬,P계란말이,,5001,수원상사,39,1595100,239265,40900
2025-01-05,부산,정민호,30,966883,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,5001,수원상사,4,60400,9060,15100
2025-01-05,부산,박지훈,30,84532,41304,SS튀김배트M,기타,SS튀김배트M,,5001,수원상사,6,127800,19170,21300
2025-01-05,부산,최수진,30,675439,804555,프라이팬28cm,프라이팬,프라이팬,28cm,5016,대구산업,6,418800,62820,69800
2025-01-05,부산,강서연,30,655532,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,5016,대구산업,6,70800,10620,11800
2025-01-05,부산,이영희,30,990475,695958,철계란,기타,철계란,,5026,천상의맛,13,890500,133575,68500
2025-01-05,부산,이영희,30,88868,188249,P양손튀김20cm,냄비,P양손튀김,20cm,5006,수도상사,4,52400,7860,13100
2025-01-05,부산,최수진,30,490723,321161,SP계란말이中,프라이팬,SP계란말이中,,5006,수도상사,5,156500,23475,31300
2025-01-05,부산,이영희,30,698867,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,5007,청주식당,7,329000,49350,47000
2025-01-05,부산,김민수,30,523620,254914,프라이팬26cm,프라이팬,프라이팬,26cm,5007,청주식당,6,304200,45630,50700
2025-01-05,부산,이영희,30,969791,395217,튀김냄비24cmF,냄비,튀김냄비,24cmF,5007,청주식당,5,225500,33825,45100
2025-01-05,부산,이영희,30,390683,150987,Q프라이팬26cm,프라이팬,Q프라이팬,26cm,5025,영주맛집,5,95500,14325,19100
2025-01-05,부산,박지훈,30,998070,677692,P계란말이,프라이팬,P계란말이,,5009,등정기업,5,204500,30675,40900
2025-01-05,부산,김태호,30,647910,254914,프라이팬26cm,프라이팬,프라이팬,26cm,5009,등정기업,5,253500,38025,50700
2025-04-14,부산,정민호,30,930690,320252,P오일포트1.2L,포트,P오일포트,1.2L,5027,소소기업,5,222500,33375,44500
2025-04-14,부산,김민수,30,270531,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,5018,소궁서비스,23,885500,132825,38500
2025-04-14,부산,김태호,30,383631,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,5031,성남식당,13,500500,75075,38500
2025-04-14,부산,최수진,30,547952,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,5023,정택상사,9,554400,83160,61600
2025-04-14,부산,최수진,30,627967,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,5023,정택상사,9,346500,51975,38500
2025-08-02,부산,최수진,30,31018,613410,볶음냄비28cm,냄비,볶음냄비,28cm,5006,수도상사,23,322000,48300,14000
2025-02-12,부산,최수진,30,62629,173386,P불소오일포트,포트,P불소오일포트,,5011,가납기획,6,155400,23310,25900
2025-02-12,부산,김민수,30,334471,908477,P플래티넘볶음냄비28cm,냄비,P플래티넘볶음냄비,28cm,5011,가납기획,5,147000,22050,29400
2025-02-12,부산,박지훈,30,251198,413433,P크롬튀김배트,기타,P크롬튀김배트,,5011,가납기획,6,147600,22140,24600
2025-02-12,부산,김태호,30,583086,834321,볶음냄비28cm,냄비,볶음냄비,28cm,5011,가납기획,5,262000,39300,52400
2025-09-18,부산,김민수,30,311589,853595,P계란후라이커버16-18cm,기타,P계란후라이커버,16-18cm,5001,수원상사,5,121000,18150,24200
2025-09-18,부산,이영희,30,111751,184817,P중화국자,국자,P중화국자,,5001,수원상사,11,493900,74085,44900
2025-09-18,부산,이영희,30,999504,101582,P한손튀김냄비20cm,냄비,P한손튀김냄비,20cm,5001,수원상사,4,256800,38520,64200
2025-09-18,부산,이영희,30,438899,616780,PP볶음냄비28cm,냄비,PP볶음냄비,28cm,5001,수원상사,13,816400,122460,62800
2025-09-18,부산,강서연,30,453216,413433,P크롬튀김배트,기타,P크롬튀김배트,,5001,수원상사,26,639600,95940,24600
2025-09-18,부산,최수진,30,573304,320252,P오일포트1.2L,포트,P오일포트,1.2L,5016,대구산업,8,356000,53400,44500
2025-09-18,부산,임동현,30,703074,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,5016,대구산업,5,249000,37350,49800
2025-09-18,부산,임동현,30,843941,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,5007,청주식당,5,227000,34050,45400
2025-09-18,부산,최수진,30,324788,188249,P양손튀김20cm,냄비,P양손튀김,20cm,5007,청주식당,5,65500,9825,13100
2025-09-18,부산,정민호,30,557363,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,5007,청주식당,7,348600,52290,49800
2025-09-18,부산,정민호,30,56800,32713,반달튀김망33cm,기타,반달튀김망,33cm,5003,밀양서비스,4,68800,10320,17200
2025-09-18,부산,이영희,30,688005,254914,프라이팬26cm,프라이팬,프라이팬,26cm,5025,영주맛집,4,202800,30420,50700
2025-09-18,부산,김민수,30,129820,150987,Q프라이팬26cm,프라이팬,Q프라이팬,26cm,5009,등정기업,4,76400,11460,19100
2025-09-18,부산,김민수,30,520095,804555,프라이팬28cm,프라이팬,프라이팬,28cm,5009,등정기업,5,349000,52350,69800
2025-09-18,부산,김민수,30,73226,804555,프라이팬28cm,프라이팬,프라이팬,28cm,5013,지본산업,4,279200,41880,69800
2025-09-18,부산,이영희,30,943399,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,5017,송야기업,6,396600,59490,66100
2025-04-19,부산,최수진,30,864820,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,5022,전상기획,9,554400,83160,61600
