매출일,영업소,영업담당,기간,전표번호,상품코드,상품명,대분류,중분류,소분류,거래처코드,거래처명,매출수량,매출금액,매출이익,단가
2025-05-26,인천,김민수,30,844538,616780,PP볶음냄비28cm,냄비,PP볶음냄비,28cm,6001,수원상사,7,439600,65940,62800
2025-05-26,인천,박지훈,30,321864,181175,온도계포함튀김냄비21cm,냄비,온도계포함튀김냄비,21cm,6001,수원상사,19,767600,115140,40400
2025-05-26,인천,임동현,30,52029,321161,SP계란말이中,프라이팬,SP계란말이中,,6016,대구산업,6,187800,28170,31300
2025-05-26,인천,강서연,30,658722,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6025,영주맛집,10,407000,61050,40700
2025-05-26,인천,이영희,30,454625,333847,식재료냄비26cm,냄비,식재료냄비,26cm,6016,대구산업,10,489000,73350,48900
2025-05-26,인천,박지훈,30,49193,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,6006,수도상사,3,56400,8460,18800
2025-05-26,인천,박지훈,30,345393,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,6006,수도상사,3,141000,21150,47000
2025-05-26,인천,강서연,30,947454,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,6006,수도상사,4,199200,29880,49800
2025-05-26,인천,박지훈,30,373325,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,6012,산천사무소,12,285600,42840,23800
2025-05-26,인천,강서연,30,803574,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,6003,밀양서비스,5,235000,35250,47000
2025-05-26,인천,이영희,30,431276,395217,튀김냄비24cmF,냄비,튀김냄비,24cmF,6003,밀양서비스,4,180400,27060,45100
2025-05-26,인천,최수진,30,574127,804555,프라이팬28cm,프라이팬,프라이팬,28cm,6003,밀양서비스,6,418800,62820,69800
2025-05-26,인천,박지훈,30,681030,264751,SP계란후라이,프라이팬,SP계란후라이,,6009,등정기업,4,75200,11280,18800
2025-05-26,인천,한소영,30,423136,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6013,지본산업,4,162800,24420,40700
2025-07-14,인천,최수진,30,996948,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,6003,밀양서비스,4,181600,27240,45400
2025-07-14,인천,박지훈,30,665491,188249,P양손튀김20cm,냄비,P양손튀김,20cm,6011,가납기획,1,13100,1965,13100
2025-07-14,인천,박지훈,30,574693,173386,P불소오일포트,포트,P불소오일포트,,6011,가납기획,4,103600,15540,25900
2025-06-11,인천,강서연,30,113825,320252,P오일포트1.2L,포트,P오일포트,1.2L,6003,밀양서비스,5,222500,33375,44500
2025-06-11,인천,박지훈,30,695275,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6003,밀양서비스,3,122100,18315,40700
2025-06-11,인천,한소영,30,468315,804555,프라이팬28cm,프라이팬,프라이팬,28cm,6013,지본산업,3,209400,31410,69800
2025-06-11,인천,박지훈,30,44295,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6009,등정기업,5,203500,30525,40700
2025-05-08,인천,김민수,30,193511,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,6017,송야기업,22,633600,95040,28800
2025-03-31,인천,이영희,30,366135,883242,계란말이,프라이팬,계란말이,,6011,가납기획,4,228800,34320,57200
2025-09-01,인천,김태호,30,704683,150987,Q프라이팬26cm,프라이팬,Q프라이팬,26cm,6001,수원상사,13,248300,37245,19100
2025-09-01,인천,김민수,30,265415,320252,P오일포트1.2L,포트,P오일포트,1.2L,6001,수원상사,59,2625500,393825,44500
2025-09-01,인천,강서연,30,809660,692530,P프라이팬22cm,프라이팬,P프라이팬,22cm,6001,수원상사,4,112400,16860,28100
2025-09-01,인천,한소영,30,450708,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,6001,수원상사,3,45300,6795,15100
2025-09-01,인천,한소영,30,378343,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,6016,대구산업,5,59000,8850,11800
2025-09-01,인천,최수진,30,538220,695958,철계란,기타,철계란,,6026,천상의맛,12,822000,123300,68500
2025-09-01,인천,임동현,30,850162,320252,P오일포트1.2L,포트,P오일포트,1.2L,6006,수도상사,5,222500,33375,44500
2025-09-01,인천,정민호,30,80963,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,6025,영주맛집,3,198300,29745,66100
2025-09-01,인천,박지훈,30,695135,254914,프라이팬26cm,프라이팬,프라이팬,26cm,6009,등정기업,4,202800,30420,50700
2025-01-07,인천,임동현,30,850398,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,6031,성남식당,12,462000,69300,38500
2025-01-07,인천,김민수,30,111031,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,6023,정택상사,8,308000,46200,38500
2025-01-07,인천,박지훈,30,973019,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,6023,정택상사,8,492800,73920,61600
2025-02-24,인천,김민수,30,884314,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,6006,수도상사,3,35400,5310,11800
2025-02-24,인천,임동현,30,118501,254914,프라이팬26cm,프라이팬,프라이팬,26cm,6003,밀양서비스,5,253500,38025,50700
2025-03-06,인천,박지훈,30,736256,613410,볶음냄비28cm,냄비,볶음냄비,28cm,6006,수도상사,22,308000,46200,14000
2025-01-21,인천,정민호,30,154084,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,6007,청주식당,62,1475600,221340,23800
2025-08-27,인천,최수진,30,47601,695958,철계란,기타,철계란,,6015,전천서비스,24,1644000,246600,68500
2025-08-27,인천,강서연,30,713340,360707,P플래티넘미니프라이팬18cm,프라이팬,P플래티넘미니프라이팬,18cm,6011,가납기획,5,340000,51000,68000
2025-08-27,인천,임동현,30,930244,908477,P플래티넘볶음냄비28cm,냄비,P플래티넘볶음냄비,28cm,6011,가납기획,4,117600,17640,29400
2025-02-07,인천,박지훈,30,657744,101582,P한손튀김냄비20cm,냄비,P한손튀김냄비,20cm,6001,수원상사,3,192600,28890,64200
2025-02-07,인천,강서연,30,593501,320252,P오일포트1.2L,포트,P오일포트,1.2L,6001,수원상사,32,1424000,213600,44500
2025-02-07,인천,정민호,30,852208,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,6001,수원상사,11,517000,77550,47000
2025-02-07,인천,이영희,30,933597,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,6001,수원상사,41,1947500,292125,47500
2025-02-07,인천,박지훈,30,706771,89628,P볶음냄비28cm,냄비,P볶음냄비,28cm,6001,수원상사,3,198300,29745,66100
2025-02-07,인천,박지훈,30,512861,327048,P중화スキンマー,국자,P중화スキンマー,,6001,수원상사,3,71400,10710,23800
2025-02-07,인천,박지훈,30,286411,302661,P철제깊은형프라이팬24cm,프라이팬,P철제깊은형프라이팬,24cm,6001,수원상사,3,90000,13500,30000
2025-02-07,인천,김민수,30,963397,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,6001,수원상사,10,151000,22650,15100
2025-02-07,인천,김태호,30,270801,669599,P철제볶음냄비28cm,냄비,P철제볶음냄비,28cm,6001,수원상사,5,96500,14475,19300
2025-02-07,인천,김민수,30,760131,321161,SP계란말이中,프라이팬,SP계란말이中,,6016,대구산업,4,125200,18780,31300
2025-02-07,인천,김태호,30,922617,188249,P양손튀김20cm,냄비,P양손튀김,20cm,6007,청주식당,4,52400,7860,13100
2025-02-07,인천,이영희,30,240352,476365,철후판튀김냄비33cm,냄비,철후판튀김냄비,33cm,6003,밀양서비스,3,166800,25020,55600
2025-02-07,인천,이영희,30,290244,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,6008,상마사무소,3,149400,22410,49800
2025-04-03,인천,김태호,30,453624,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,6023,정택상사,12,739200,110880,61600
2025-01-30,인천,박지훈,30,204185,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,6012,산천사무소,12,345600,51840,28800
2025-01-30,인천,김민수,30,947178,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,6012,산천사무소,12,285600,42840,23800
2025-02-14,인천,최수진,30,692105,320252,P오일포트1.2L,포트,P오일포트,1.2L,6001,수원상사,45,2002500,300375,44500
2025-02-14,인천,김민수,30,418418,89628,P볶음냄비28cm,냄비,P볶음냄비,28cm,6001,수원상사,4,264400,39660,66100
2025-02-14,인천,김민수,30,906458,616780,PP볶음냄비28cm,냄비,PP볶음냄비,28cm,6001,수원상사,10,628000,94200,62800
2025-02-14,인천,박지훈,30,628099,205240,P카세트가스레인지용오일플레이트,플레이트,P카세트가스레인지용오일플레이트,,6016,대구산업,6,374400,56160,62400
2025-02-14,인천,임동현,30,694746,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,6016,대구산업,83,1975400,296310,23800
2025-02-14,인천,김민수,30,901506,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,6016,대구산업,5,235000,35250,47000
2025-02-14,인천,정민호,30,32325,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6016,대구산업,4,162800,24420,40700
2025-02-14,인천,이영희,30,354832,853595,P계란후라이커버16-18cm,기타,P계란후라이커버,16-18cm,6006,수도상사,6,145200,21780,24200
2025-02-14,인천,강서연,30,257406,804555,프라이팬28cm,프라이팬,프라이팬,28cm,6006,수도상사,5,349000,52350,69800
2025-02-14,인천,강서연,30,764630,321161,SP계란말이中,프라이팬,SP계란말이中,,6006,수도상사,5,156500,23475,31300
2025-02-14,인천,이영희,30,269928,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,6020,사전기획,1,47000,7050,47000
2025-02-14,인천,김민수,30,586699,114412,P온도계포함튀김냄비22cm,냄비,P온도계포함튀김냄비,22cm,6007,청주식당,5,227000,34050,45400
2025-02-14,인천,김태호,30,673734,853595,P계란후라이커버16-18cm,기타,P계란후라이커버,16-18cm,6007,청주식당,6,145200,21780,24200
2025-02-14,인천,최수진,30,835096,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,6007,청주식당,6,285000,42750,47500
2025-02-14,인천,정민호,30,608415,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,6007,청주식당,7,462700,69405,66100
2025-02-14,인천,정민호,30,569200,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6007,청주식당,4,162800,24420,40700
2025-02-14,인천,이영희,30,425345,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,6012,산천사무소,13,309400,46410,23800
2025-02-14,인천,정민호,30,558357,254914,프라이팬26cm,프라이팬,프라이팬,26cm,6008,상마사무소,4,202800,30420,50700
2025-02-14,인천,박지훈,30,683484,868131,식재료냄비24cm,냄비,식재료냄비,24cm,6008,상마사무소,4,162800,24420,40700
2025-02-14,인천,최수진,30,50207,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,6009,등정기업,6,396600,59490,66100
2025-02-14,인천,최수진,30,355544,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,6009,등정기업,5,59000,8850,11800
2025-02-14,인천,강서연,30,477307,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,6017,송야기업,5,94000,14100,18800
2025-02-14,인천,강서연,30,131512,254914,프라이팬26cm,프라이팬,프라이팬,26cm,6017,송야기업,8,405600,60840,50700
