매출일,영업소,영업담당,기간,전표번호,상품코드,상품명,대분류,중분류,소분류,거래처코드,거래처명,매출수량,매출금액,매출이익,단가
2025-03-31,서울,김민수,31,747179,728712,SP프라이팬22cm,프라이팬,SP프라이팬,22cm,1016,대구산업,5,59000,8850,11800
2025-03-31,서울,강서연,31,550567,70415,깊은형프라이팬24cm,프라이팬,깊은형프라이팬,24cm,1006,수도상사,23,945300,141795,41100
2025-03-31,서울,최수진,31,939350,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,1003,밀양서비스,4,188000,28200,47000
2025-03-31,서울,이영희,31,125529,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,1025,영주맛집,4,190000,28500,47500
2025-03-31,서울,박지훈,31,245242,853595,P계란후라이커버16-18cm,기타,P계란후라이커버,16-18cm,1017,송야기업,6,145200,21780,24200
2025-03-14,서울,김태호,31,710402,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,1022,전상기획,6,231000,34650,38500
2025-01-22,서울,이영희,31,269270,254914,프라이팬26cm,프라이팬,프라이팬,26cm,1011,가납기획,5,253500,38025,50700
2025-01-26,서울,강서연,31,393116,695958,철계란,기타,철계란,,1015,전천서비스,18,1233000,184950,68500
2025-01-26,서울,강서연,31,340835,173386,P불소오일포트,포트,P불소오일포트,,1011,가납기획,6,155400,23310,25900
2025-01-26,서울,이영희,31,713673,173386,P불소오일포트,포트,P불소오일포트,,1011,가납기획,4,103600,15540,25900
2025-12-25,서울,최수진,31,894688,651031,식재료냄비22cm,냄비,식재료냄비,22cm,1003,밀양서비스,5,214500,32175,42900
2025-05-30,서울,박지훈,31,955929,311907,N계란말이中,프라이팬,N계란말이中,,1023,정택상사,9,440100,66015,48900
2025-12-10,서울,한소영,31,63331,188249,P양손튀김20cm,냄비,P양손튀김,20cm,1011,가납기획,2,26200,3930,13100
2025-12-10,서울,강서연,31,192736,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,1011,가납기획,5,235000,35250,47000
2025-12-10,서울,정민호,31,330630,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,1008,상마사무소,23,547400,82110,23800
2025-12-10,서울,한소영,31,488556,129000,프라이팬커버세트,프라이팬,프라이팬커버세트,,1013,지본산업,23,501400,75210,21800
2025-03-06,서울,정민호,31,486353,133268,Q프라이팬24cm,프라이팬,Q프라이팬,24cm,1007,청주식당,7,131600,19740,18800
2025-02-16,서울,김태호,31,818123,413433,P크롬튀김배트,기타,P크롬튀김배트,,1001,수원상사,17,418200,62730,24600
2025-02-16,서울,한소영,31,643651,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,1001,수원상사,4,60400,9060,15100
2025-02-16,서울,이영희,31,864820,89628,P볶음냄비28cm,냄비,P볶음냄비,28cm,1001,수원상사,7,462700,69405,66100
2025-02-16,서울,한소영,31,508930,320252,P오일포트1.2L,포트,P오일포트,1.2L,1006,수도상사,6,267000,40050,44500
2025-02-16,서울,박지훈,31,156686,395217,튀김냄비24cmF,냄비,튀김냄비,24cmF,1007,청주식당,5,225500,33825,45100
2025-02-16,서울,박지훈,31,497722,448664,계란말이,프라이팬,계란말이,,1017,송야기업,23,1414500,212175,61500
2025-07-30,서울,김민수,31,236892,950115,N프라이팬26cm,프라이팬,N프라이팬,26cm,1018,소궁서비스,23,885500,132825,38500
2025-07-30,서울,김민수,31,143832,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,1023,정택상사,9,554400,83160,61600
2025-04-11,서울,이영희,31,842460,266272,프라이팬24cm,프라이팬,프라이팬,24cm,1007,청주식당,5,108000,16200,21600
2025-04-11,서울,최수진,31,428993,254914,프라이팬26cm,프라이팬,프라이팬,26cm,1003,밀양서비스,6,304200,45630,50700
2025-11-18,서울,강서연,31,34643,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,1003,밀양서비스,23,547400,82110,23800
2025-05-16,서울,박지훈,31,306276,184817,P중화국자,국자,P중화국자,,1001,수원상사,11,493900,74085,44900
2025-05-16,서울,한소영,31,777475,171673,P오일포트1.6L,포트,P오일포트,1.6L,1001,수원상사,8,82400,12360,10300
2025-05-16,서울,박지훈,31,511106,320252,P오일포트1.2L,포트,P오일포트,1.2L,1016,대구산업,8,356000,53400,44500
2025-05-16,서울,박지훈,31,590083,476365,철후판튀김냄비33cm,냄비,철후판튀김냄비,33cm,1007,청주식당,2,111200,16680,55600
2025-05-16,서울,김민수,31,785321,254914,프라이팬26cm,프라이팬,프라이팬,26cm,1025,영주맛집,4,202800,30420,50700
2025-05-16,서울,김민수,31,941333,187605,P뚜껑포함한손튀김냄비16cm,냄비,P뚜껑포함한손튀김냄비,16cm,1017,송야기업,5,235000,35250,47000
2025-05-16,서울,정민호,31,92902,29412,SP프라이팬24cm,프라이팬,SP프라이팬,24cm,1017,송야기업,6,396600,59490,66100
2025-09-26,서울,김민수,31,106693,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,1022,전상기획,9,554400,83160,61600
2025-10-14,서울,이영희,31,364860,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,1012,산천사무소,13,309400,46410,23800
2025-10-14,서울,정민호,31,711276,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,1025,영주맛집,23,547400,82110,23800
2025-11-24,서울,이영희,31,467543,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,1012,산천사무소,9,214200,32130,23800
2025-11-24,서울,김민수,31,658558,695958,철계란,기타,철계란,,1016,대구산업,2,137000,20550,68500
2025-11-24,서울,박지훈,31,960582,302661,P철제깊은형프라이팬24cm,프라이팬,P철제깊은형프라이팬,24cm,1001,수원상사,1,30000,4500,30000
2025-11-24,서울,임동현,31,610345,184817,P중화국자,국자,P중화국자,,1001,수원상사,16,718400,107760,44900
2025-11-24,서울,강서연,31,50733,804555,프라이팬28cm,프라이팬,프라이팬,28cm,1016,대구산업,2,139600,20940,69800
2025-11-24,서울,박지훈,31,278693,677692,P계란말이,프라이팬,P계란말이,,1001,수원상사,28,1145200,171780,40900
2025-11-24,서울,박지훈,31,778659,695958,철계란,기타,철계란,,1013,지본산업,2,137000,20550,68500
