매출일,영업소,영업담당,기간,전표번호,상품코드,상품명,대분류,중분류,소분류,거래처코드,거래처명,매출수량,매출금액,매출이익,단가
2025-02-28,대구,정민호,31,609649,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,3025,영주맛집,3,142500,21375,47500
2025-02-28,대구,한소영,31,363499,476365,철후판튀김냄비33cm,냄비,철후판튀김냄비,33cm,3007,청주식당,1,55600,8340,55600
2025-02-28,대구,한소영,31,282183,651031,식재료냄비22cm,냄비,식재료냄비,22cm,3025,영주맛집,3,128700,19305,42900
2025-02-28,대구,한소영,31,682087,778897,P프라이팬26cm,프라이팬,P프라이팬,26cm,3016,대구산업,4,190000,28500,47500
2025-02-28,대구,이영희,31,313387,928344,가벼운볶음팬22cm,프라이팬,가벼운볶음팬,22cm,3026,천상의맛,5,108500,16275,21700
2025-02-28,대구,정민호,31,317796,260996,SP프라이팬26cm,프라이팬,SP프라이팬,26cm,3016,대구산업,4,199200,29880,49800
2025-02-28,대구,박지훈,31,198933,862984,P철제프라이팬26cm,프라이팬,P철제프라이팬,26cm,3001,수원상사,10,151000,22650,15100
2025-02-28,대구,박지훈,31,72179,129787,N볶음냄비28cm,냄비,N볶음냄비,28cm,3014,백조식당,6,369600,55440,61600
2025-02-28,대구,정민호,31,824705,584096,PP프라이팬24cm,프라이팬,PP프라이팬,24cm,3012,산천사무소,12,345600,51840,28800
2025-02-28,대구,이영희,31,914702,72745,PP프라이팬26cm,프라이팬,PP프라이팬,26cm,3012,산천사무소,12,285600,42840,23800
